experimento,indice_punto,repeticion,variable,semilla_alice,semilla_bob,distancia_km,atenuacion_db_km,eficiencia_detector,conteos_oscuros_hz,mu,frecuencia_hz,visibilidad,longitud_clave_bits,claves_solicitadas,claves_completadas,horizonte_s,retardo_clasico_extra_s,corrida_completa,pulsos_emitidos,clics,slots_con_clic,slots_validos,slots_validos_con_bases_comparadas,bits_observados_con_bases_coincidentes,bits_tamizados,errores,qber,tasa_tamizada_bps,tiempo_hasta_ultima_clave_s,fraccion_tamizado,ganancia_clic_observada,tasa_clics_bps,contabilidad_consistente,distancia_km_barrida,proxy_asintotico_monofotonico_bps,clics_detector_0,clics_detector_1,clics_detector_2,clics_detector_total,rendimiento_fondo_pulso,referencia_tasa_tamizada_bps,eficiencia_barrida,conteos_oscuros_barridos_hz,retardo_clasico_extra_ps,visibilidad_barrida,intensidad_media_fotones,intensidad_senuelo,mu_referencia,mu_senal,nu_debil,y0,corrida_pareada_completa,E_reference,E_mu,E_nu,q_reference,q_mu,q_nu,y1_cota_inferior,e1_cota_superior,q1_cota_inferior,e1_clamp_limite_fisico,tasa_sin_senuelos_referencia_bps,tasa_sin_senuelos_pareada_bps,tasa_con_senuelos_bps
decoy_signal_mu,0,15,0.6,60030,60031,5.0,0.2,0.12,80.0,0.6,80000000.0,0.97,2048,3,3,1.8,0.001,True,334474,82336,79275,55371,27764,12579,6144,15,0.00244140625,1184043.1718914416,0.005188999984,0.45306872208615473,0.2370139383031267,15277510.164663743,True,,1120860.3343787566,37917,22572,22687,83176,2.3999997122992056e-07,2223486.210017058,,,,,0.6,mu_signal,0.1,0.6,0.2,2.3999997122992056e-07,True,0.0048828125,0.00244140625,0.0032552083333333335,0.00948689160967675,0.05558715525042646,0.018883546639019144,0.08857618574741652,0.004231356226376551,0.029166984851404825,False,157646.85509711542,0.0,1056929.5121567526
decoy_weak_nu,0,15,0.2,70030,70031,5.0,0.2,0.12,80.0,0.2,80000000.0,0.97,2048,3,3,1.8,0.001,True,440320,47737,47095,33857,20972,9465,6144,20,0.0032552083333333335,949760.3983762077,0.006468999982,0.45131604043486556,0.10695630450581395,7280105.136967367,True,,884961.2078488695,24477,12052,12323,48852,2.3999997122992056e-07,755341.8655607657,,,,,0.2,nu,0.1,0.6,0.2,2.3999997122992056e-07,True,,,,,,,,,,,,,
decoy_reference_mu,0,16,0.1,50032,50033,5.0,0.2,0.12,80.0,0.1,80000000.0,0.97,2048,3,3,1.8,0.001,True,573440,33515,33294,24196,17058,7796,6144,22,0.0035807291666666665,767520.3012508188,0.008004999985,0.45702896001875953,0.058060128348214286,4159150.538711712,True,,710735.8904878143,17815,8535,8373,34723,2.3999997122992056e-07,379475.66438707005,,,,,0.1,mu_reference,0.1,0.6,0.2,2.3999997122992056e-07,True,,,,,,,,,,,,,
decoy_signal_mu,0,16,0.6,60032,60033,5.0,0.2,0.12,80.0,0.6,80000000.0,0.97,2048,3,3,1.8,0.001,True,334474,82260,79241,55426,27625,12528,6144,27,0.00439453125,1184043.1718914416,0.005188999984,0.45350226244343894,0.23691228615677154,15270957.842423458,True,,1079860.7079330066,37831,22632,22623,83086,2.3999997122992056e-07,2223486.210017058,,,,,0.6,mu_signal,0.1,0.6,0.2,2.3999997122992056e-07,True,0.0035807291666666665,0.00439453125,0.004231770833333333,0.00948689160967675,0.05558715525042646,0.018883546639019144,0.08857618574741652,0.005502795242963604,0.029166984851404825,False,165573.94711740885,0.0,1004189.9010343733
decoy_weak_nu,0,16,0.2,70032,70033,5.0,0.2,0.12,80.0,0.2,80000000.0,0.97,2048,3,3,1.8,0.001,True,430080,46824,46189,33124,20238,9144,6144,26,0.004231770833333333,968932.3476536587,0.006340999983,0.45182330269789506,0.10739629836309524,7284182.325158666,True,,886351.5434762569,23943,12045,11955,47943,2.3999997122992056e-07,755341.8655607657,,,,,0.2,nu,0.1,0.6,0.2,2.3999997122992056e-07,True,,,,,,,,,,,,,
decoy_reference_mu,0,17,0.1,50034,50035,5.0,0.2,0.12,80.0,0.1,80000000.0,0.97,2048,3,3,1.8,0.001,True,573440,33570,33330,24160,17006,7745,6144,25,0.004069010416666667,767520.3012508188,0.008004999985,0.4554274961778196,0.05812290736607143,4163647.7279768535,True,,704239.0321289529,17903,8488,8374,34765,2.3999997122992056e-07,379475.66438707005,,,,,0.1,mu_reference,0.1,0.6,0.2,2.3999997122992056e-07,True,,,,,,,,,,,,,
decoy_signal_mu,0,17,0.6,60034,60035,5.0,0.2,0.12,80.0,0.6,80000000.0,0.97,2048,3,3,1.8,0.001,True,334474,82335,79127,55248,27657,12462,6144,26,0.004231770833333333,1184043.1718914416,0.005188999984,0.45059117040893804,0.23657145248958064,15248988.291382503,True,,1083128.7607332875,37749,22616,22829,83194,2.3999997122992056e-07,2223486.210017058,,,,,0.6,mu_signal,0.1,0.6,0.2,2.3999997122992056e-07,True,0.004069010416666667,0.004231770833333333,0.0032552083333333335,0.00948689160967675,0.05558715525042646,0.018883546639019144,0.08857618574741652,0.004231356226376551,0.029166984851404825,False,162544.47239066559,0.0,1018877.6373577453
decoy_weak_nu,0,17,0.2,70034,70035,5.0,0.2,0.12,80.0,0.2,80000000.0,0.97,2048,3,3,1.8,0.001,True,430080,46844,46147,33154,20230,9132,6144,20,0.0032552083333333335,968932.3476536587,0.006340999983,0.4514087988136431,0.10729864211309524,7277558.764188377,True,,902825.1148072956,24083,11924,11975,47982,2.3999997122992056e-07,755341.8655607657,,,,,0.2,nu,0.1,0.6,0.2,2.3999997122992056e-07,True,,,,,,,,,,,,,
decoy_reference_mu,0,18,0.1,50036,50037,5.0,0.2,0.12,80.0,0.1,80000000.0,0.97,2048,3,3,1.8,0.001,True,593920,34555,34319,24897,17743,8069,6144,20,0.0032552083333333335,743735.6266674459,0.008260999984,0.45477089556444794,0.057783876616379314,4154339.6763672,True,,692992.8639066602,18321,8760,8679,35760,2.3999997122992056e-07,379475.66438707005,,,,,0.1,mu_reference,0.1,0.6,0.2,2.3999997122992056e-07,True,,,,,,,,,,,,,
decoy_signal_mu,0,18,0.6,60036,60037,5.0,0.2,0.12,80.0,0.6,80000000.0,0.97,2048,3,3,1.8,0.001,True,334474,82088,79077,55335,27671,12650,6144,24,0.00390625,1184043.1718914416,0.005188999984,0.45715731271005744,0.23642196403905835,15239352.523382084,True,,1089735.3960224283,37978,22406,22556,82940,2.3999997122992056e-07,2223486.210017058,,,,,0.6,mu_signal,0.1,0.6,0.2,2.3999997122992056e-07,True,0.0032552083333333335,0.00390625,0.00341796875,0.00948689160967675,0.05558715525042646,0.018883546639019144,0.08857618574741652,0.004443262729141059,0.029166984851404825,False,167637.0064219616,0.0,1023601.3905282475
decoy_weak_nu,0,18,0.2,70036,70037,5.0,0.2,0.12,80.0,0.2,80000000.0,0.97,2048,3,3,1.8,0.001,True,430080,46525,45893,33066,20048,9082,6144,21,0.00341796875,968932.3476536587,0.006340999983,0.4530127693535515,0.1067080543154762,7237501.990701393,True,,900024.1211465441,23822,11910,11924,47656,2.3999997122992056e-07,755341.8655607657,,,,,0.2,nu,0.1,0.6,0.2,2.3999997122992056e-07,True,,,,,,,,,,,,,
decoy_reference_mu,0,19,0.1,50038,50039,5.0,0.2,0.12,80.0,0.1,80000000.0,0.97,2048,3,3,1.8,0.001,True,593920,34540,34303,25009,17825,8055,6144,23,0.0037434895833333335,743735.6266674459,0.008260999984,0.45189340813464235,0.057756936961206894,4152402.86483942,True,,686596.1583031777,18556,8644,8522,35722,2.3999997122992056e-07,379475.66438707005,,,,,0.1,mu_reference,0.1,0.6,0.2,2.3999997122992056e-07,True,,,,,,,,,,,,,
decoy_signal_mu,0,19,0.6,60038,60039,5.0,0.2,0.12,80.0,0.6,80000000.0,0.97,2048,3,3,1.8,0.001,True,334474,82431,79314,55437,27595,12629,6144,18,0.0029296875,1184043.1718914416,0.005188999984,0.4576553723500634,0.2371305392945341,15285026.06370407,True,,1110197.2678647917,37903,22732,22657,83292,2.3999997122992056e-07,2223486.210017058,,,,,0.6,mu_signal,0.1,0.6,0.2,2.3999997122992056e-07,True,0.0037434895833333335,0.0029296875,0.0032552083333333335,0.00948689160967675,0.05558715525042646,0.018883546639019144,0.08857618574741652,0.004231356226376551,0.029166984851404825,False,164555.8219580452,0.0,1046175.9274858519
decoy_weak_nu,0,19,0.2,70038,70039,5.0,0.2,0.12,80.0,0.2,80000000.0,0.97,2048,3,3,1.8,0.001,True,430080,46576,45944,33231,20274,9241,6144,20,0.0032552083333333335,968932.3476536587,0.006340999983,0.45580546512774983,0.1068266369047619,7245544.886165315,True,,902825.1148072956,23936,11922,11842,47700,2.3999997122992056e-07,755341.8655607657,,,,,0.2,nu,0.1,0.6,0.2,2.3999997122992056e-07,True,,,,,,,,,,,,,
decoy_reference_mu,0,20,0.1,50040,50041,5.0,0.2,0.12,80.0,0.1,80000000.0,0.97,2048,3,3,1.8,0.001,True,593920,35128,34870,25285,17968,8088,6144,24,0.00390625,743735.6266674459,0.008260999984,0.45013357079252003,0.05871161099137931,4221038.623355117,True,,684497.8771912094,18652,8817,8875,36344,2.3999997122992056e-07,379475.66438707005,,,,,0.1,mu_reference,0.1,0.6,0.2,2.3999997122992056e-07,True,,,,,,,,,,,,,
decoy_signal_mu,0,20,0.6,60040,60041,5.0,0.2,0.12,80.0,0.6,80000000.0,0.97,2048,3,3,1.8,0.001,True,337887,82722,79642,55736,28117,12718,6144,23,0.0037434895833333335,1174386.751113051,0.00523166665,0.4523242166660739,0.23570602005996089,15223064.7187737,True,,1084161.3642866584,38196,22629,22740,83565,2.3999997122992056e-07,2223486.210017058,,,,,0.6,mu_signal,0.1,0.6,0.2,2.3999997122992056e-07,True,0.00390625,0.0037434895833333335,0.00341796875,0.00948689160967675,0.05558715525042646,0.018883546639019144,0.08857618574741652,0.004443262729141059,0.029166984851404825,False,163546.11337586964,0.0,1026970.2567387143
decoy_weak_nu,0,20,0.2,70040,70041,5.0,0.2,0.12,80.0,0.2,80000000.0,0.97,2048,3,3,1.8,0.001,True,430080,46568,45922,32883,20006,9126,6144,21,0.00341796875,968932.3476536587,0.006340999983,0.4561631510546836,0.10677548363095238,7242075.401847545,True,,900024.1211465441,23833,11981,11932,47746,2.3999997122992056e-07,755341.8655607657,,,,,0.2,nu,0.1,0.6,0.2,2.3999997122992056e-07,True,,,,,,,,,,,,,
decoy_reference_mu,0,21,0.1,50042,50043,5.0,0.2,0.12,80.0,0.1,80000000.0,0.97,2048,3,3,1.8,0.001,True,573440,33554,33325,24135,17042,7765,6144,15,0.00244140625,767520.3012508188,0.008004999985,0.45563900950592656,0.05811418805803571,4163023.1183566954,True,,726563.9310501014,17944,8503,8385,34832,2.3999997122992056e-07,379475.66438707005,,,,,0.1,mu_reference,0.1,0.6,0.2,2.3999997122992056e-07,True,,,,,,,,,,,,,
decoy_signal_mu,0,21,0.6,60042,60043,5.0,0.2,0.12,80.0,0.6,80000000.0,0.97,2048,3,3,1.8,0.001,True,334474,82180,79151,55082,27553,12384,6144,23,0.0037434895833333335,1184043.1718914416,0.005188999984,0.44946103872536564,0.23664320694583135,15253613.460022705,True,,1093075.904846064,37829,22559,22668,83056,2.3999997122992056e-07,2223486.210017058,,,,,0.6,mu_signal,0.1,0.6,0.2,2.3999997122992056e-07,True,0.00244140625,0.0037434895833333335,0.00244140625,0.00948689160967675,0.05558715525042646,0.018883546639019144,0.08857618574741652,0.0031718237125540056,0.029166984851404825,False,172973.839790479,0.0,1038893.784964323
decoy_weak_nu,0,21,0.2,70042,70043,5.0,0.2,0.12,80.0,0.2,80000000.0,0.97,2048,3,3,1.8,0.001,True,430080,46599,45969,32999,20138,9083,6144,15,0.00244140625,968932.3476536587,0.006340999983,0.45103783891151056,0.106884765625,7249487.481980964,True,,917228.2404589944,23968,11831,11907,47706,2.3999997122992056e-07,755341.8655607657,,,,,0.2,nu,0.1,0.6,0.2,2.3999997122992056e-07,True,,,,,,,,,,,,,
decoy_reference_mu,0,22,0.1,50044,50045,5.0,0.2,0.12,80.0,0.1,80000000.0,0.97,2048,3,3,1.8,0.001,True,573440,33604,33374,24209,17019,7767,6144,13,0.0021158854166666665,767520.3012508188,0.008004999985,0.45637228979375993,0.05819963727678571,4169144.2926342487,True,,731299.7655131595,17879,8497,8514,34890,2.3999997122992056e-07,379475.66438707005,,,,,0.1,mu_reference,0.1,0.6,0.2,2.3999997122992056e-07,True,,,,,,,,,,,,,
decoy_signal_mu,0,22,0.6,60044,60045,5.0,0.2,0.12,80.0,0.6,80000000.0,0.97,2048,3,3,1.8,0.001,True,334474,82129,79066,55237,27505,12420,6144,17,0.0027669270833333335,1184043.1718914416,0.005188999984,0.45155426286129796,0.23638907657994343,15237232.654421993,True,,1113715.4415392466,37760,22732,22481,82973,2.3999997122992056e-07,2223486.210017058,,,,,0.6,mu_signal,0.1,0.6,0.2,2.3999997122992056e-07,True,0.0021158854166666665,0.0027669270833333335,0.0037434895833333335,0.00948689160967675,0.05558715525042646,0.018883546639019144,0.08857618574741652,0.0048670757346700785,0.029166984851404825,False,175193.79946441806,0.0,1043957.5732886913
decoy_weak_nu,0,22,0.2,70044,70045,5.0,0.2,0.12,80.0,0.2,80000000.0,0.97,2048,3,3,1.8,0.001,True,430080,46477,45831,32967,20138,9043,6144,23,0.0037434895833333335,968932.3476536587,0.006340999983,0.4490515443440262,0.10656389508928571,7227724.353078586,True,,894491.5420222942,23843,11925,11828,47596,2.3999997122992056e-07,755341.8655607657,,,,,0.2,nu,0.1,0.6,0.2,2.3999997122992056e-07,True,,,,,,,,,,,,,
decoy_reference_mu,0,23,0.1,50046,50047,5.0,0.2,0.12,80.0,0.1,80000000.0,0.97,2048,3,3,1.8,0.001,True,593920,34616,34375,24952,17908,8039,6144,20,0.0032552083333333335,743735.6266674459,0.008260999984,0.4489055170873353,0.057878165409482756,4161118.516714429,True,,692992.8639066602,18691,8538,8632,35861,2.3999997122992056e-07,379475.66438707005,,,,,0.1,mu_reference,0.1,0.6,0.2,2.3999997122992056e-07,True,,,,,,,,,,,,,
decoy_signal_mu,0,23,0.6,60046,60047,5.0,0.2,0.12,80.0,0.6,80000000.0,0.97,2048,3,3,1.8,0.001,True,334474,81794,78818,55228,27550,12581,6144,19,0.0030924479166666665,1184043.1718914416,0.005188999984,0.4566606170598911,0.23564761386535277,15189439.245139917,True,,1106712.5729451242,37768,22412,22435,82615,2.3999997122992056e-07,2223486.210017058,,,,,0.6,mu_signal,0.1,0.6,0.2,2.3999997122992056e-07,True,0.0032552083333333335,0.0030924479166666665,0.0027669270833333335,0.00948689160967675,0.05558715525042646,0.018883546639019144,0.08857618574741652,0.0035956367180830237,0.029166984851404825,False,167637.0064219616,0.0,1048590.097904477
decoy_weak_nu,0,23,0.2,70046,70047,5.0,0.2,0.12,80.0,0.2,80000000.0,0.97,2048,3,3,1.8,0.001,True,440320,47859,47182,34026,21099,9448,6144,17,0.0027669270833333335,949760.3983762077,0.006468999982,0.4477937343002038,0.10715388808139535,7293553.892608436,True,,893348.1874181437,24491,12230,12253,48974,2.3999997122992056e-07,755341.8655607657,,,,,0.2,nu,0.1,0.6,0.2,2.3999997122992056e-07,True,,,,,,,,,,,,,
decoy_reference_mu,0,24,0.1,50048,50049,5.0,0.2,0.12,80.0,0.1,80000000.0,0.97,2048,3,3,1.8,0.001,True,593920,35074,34813,25277,18083,8086,6144,28,0.004557291666666667,743735.6266674459,0.008260999984,0.44716031631919484,0.058615638469827584,4214138.732287401,True,,676256.5346228118,18641,8845,8833,36319,2.3999997122992056e-07,379475.66438707005,,,,,0.1,mu_reference,0.1,0.6,0.2,2.3999997122992056e-07,True,,,,,,,,,,,,,
decoy_signal_mu,0,24,0.6,60048,60049,5.0,0.2,0.12,80.0,0.6,80000000.0,0.97,2048,3,3,1.8,0.001,True,334474,82466,79389,55461,27788,12517,6144,24,0.00390625,1184043.1718914416,0.005188999984,0.450446235785231,0.23735477197031757,15299479.715704698,True,,1089735.3960224283,37948,22845,22491,83284,2.3999997122992056e-07,2223486.210017058,,,,,0.6,mu_signal,0.1,0.6,0.2,2.3999997122992056e-07,True,0.004557291666666667,0.00390625,0.0035807291666666665,0.00948689160967675,0.05558715525042646,0.018883546639019144,0.08857618574741652,0.0046551692319055675,0.029166984851404825,False,159584.86546895647,0.0,1021679.5177625107
decoy_weak_nu,0,24,0.2,70048,70049,5.0,0.2,0.12,80.0,0.2,80000000.0,0.97,2048,3,3,1.8,0.001,True,440320,47703,47105,33840,20838,9347,6144,22,0.0035807291666666665,949760.3983762077,0.006468999982,0.44855552356272194,0.10697901526162791,7281650.9709490985,True,,879493.0914399121,24508,12138,12207,48853,2.3999997122992056e-07,755341.8655607657,,,,,0.2,nu,0.1,0.6,0.2,2.3999997122992056e-07,True,,,,,,,,,,,,,
decoy_reference_mu,0,25,0.1,50050,50051,5.0,0.2,0.12,80.0,0.1,80000000.0,0.97,2048,3,3,1.8,0.001,True,593920,34647,34403,25028,17849,8112,6144,20,0.0032552083333333335,743735.6266674459,0.008260999984,0.45447924253459576,0.05792530980603448,4164507.936888044,True,,692992.8639066602,18527,8797,8582,35906,2.3999997122992056e-07,379475.66438707005,,,,,0.1,mu_reference,0.1,0.6,0.2,2.3999997122992056e-07,True,,,,,,,,,,,,,
decoy_signal_mu,0,25,0.6,60050,60051,5.0,0.2,0.12,80.0,0.6,80000000.0,0.97,2048,3,3,1.8,0.001,True,334474,82505,79398,55688,27811,12622,6144,21,0.00341796875,1184043.1718914416,0.005188999984,0.45384919636115206,0.2373816798914116,15301214.153944772,True,,1099836.7613195633,38190,22624,22539,83353,2.3999997122992056e-07,2223486.210017058,,,,,0.6,mu_signal,0.1,0.6,0.2,2.3999997122992056e-07,True,0.0032552083333333335,0.00341796875,0.0030924479166666665,0.00948689160967675,0.05558715525042646,0.018883546639019144,0.08857618574741652,0.004019449723612041,0.029166984851404825,False,167637.0064219616,0.0,1037684.3822430475
decoy_weak_nu,0,25,0.2,70050,70051,5.0,0.2,0.12,80.0,0.2,80000000.0,0.97,2048,3,3,1.8,0.001,True,440320,47722,47063,33747,20818,9367,6144,19,0.0030924479166666665,949760.3983762077,0.006468999982,0.44994716111057736,0.1068836300872093,7275158.468225824,True,,887730.9536688834,24398,12213,12257,48868,2.3999997122992056e-07,755341.8655607657,,,,,0.2,nu,0.1,0.6,0.2,2.3999997122992056e-07,True,,,,,,,,,,,,,
decoy_reference_mu,0,26,0.1,50052,50053,5.0,0.2,0.12,80.0,0.1,80000000.0,0.97,2048,3,3,1.8,0.001,True,573440,33430,33186,24142,17053,7755,6144,27,0.00439453125,767520.3012508188,0.008004999985,0.4547586934850173,0.05787179129464286,4145658.9709162875,True,,699987.1588615126,17864,8486,8337,34687,2.3999997122992056e-07,379475.66438707005,,,,,0.1,mu_reference,0.1,0.6,0.2,2.3999997122992056e-07,True,,,,,,,,,,,,,
decoy_signal_mu,0,26,0.6,60052,60053,5.0,0.2,0.12,80.0,0.6,80000000.0,0.97,2048,3,3,1.8,0.001,True,334474,82304,79230,55510,27793,12576,6144,28,0.004557291666666667,1184043.1718914416,0.005188999984,0.4524880365559673,0.23687939869765662,15268837.973463366,True,,1076615.000756366,37873,22616,22672,83161,2.3999997122992056e-07,2223486.210017058,,,,,0.6,mu_signal,0.1,0.6,0.2,2.3999997122992056e-07,True,0.00439453125,0.004557291666666667,0.0035807291666666665,0.00948689160967675,0.05558715525042646,0.018883546639019144,0.08857618574741652,0.0046551692319055675,0.029166984851404825,False,160564.1337763487,0.0,1008447.7442173953
decoy_weak_nu,0,26,0.2,70052,70053,5.0,0.2,0.12,80.0,0.2,80000000.0,0.97,2048,3,3,1.8,0.001,True,430080,46813,46169,33299,20378,9127,6144,22,0.0035807291666666665,968932.3476536587,0.006340999983,0.4478849739915595,0.10734979538690476,7281028.248506147,True,,897246.6185060886,24053,11959,11916,47928,2.3999997122992056e-07,755341.8655607657,,,,,0.2,nu,0.1,0.6,0.2,2.3999997122992056e-07,True,,,,,,,,,,,,,
decoy_reference_mu,0,27,0.1,50054,50055,5.0,0.2,0.12,80.0,0.1,80000000.0,0.97,2048,3,3,1.8,0.001,True,593920,34682,34450,25011,18015,8157,6144,17,0.0027669270833333335,743735.6266674459,0.008260999984,0.452789342214821,0.058004445043103446,4170197.320750897,True,,699560.5156180453,18612,8704,8598,35914,2.3999997122992056e-07,379475.66438707005,,,,,0.1,mu_reference,0.1,0.6,0.2,2.3999997122992056e-07,True,,,,,,,,,,,,,
decoy_signal_mu,0,27,0.6,60054,60055,5.0,0.2,0.12,80.0,0.6,80000000.0,0.97,2048,3,3,1.8,0.001,True,334474,82566,79524,55348,27770,12627,6144,25,0.004069010416666667,1184043.1718914416,0.005188999984,0.4546993158084264,0.2377583907867278,15325496.289305827,True,,1086420.0152267108,37937,22750,22752,83439,2.3999997122992056e-07,2223486.210017058,,,,,0.6,mu_signal,0.1,0.6,0.2,2.3999997122992056e-07,True,0.0027669270833333335,0.004069010416666667,0.0022786458333333335,0.00948689160967675,0.05558715525042646,0.018883546639019144,0.08857618574741652,0.002959917209789497,0.029166984851404825,False,170805.54085791652,0.0,1034244.5880515872
decoy_weak_nu,0,27,0.2,70054,70055,5.0,0.2,0.12,80.0,0.2,80000000.0,0.97,2048,3,3,1.8,0.001,True,430080,46443,45820,32970,20089,9195,6144,14,0.0022786458333333335,968932.3476536587,0.006340999983,0.45771317636517495,0.10653831845238096,7225989.610919701,True,,920199.9381134545,23672,11880,12022,47574,2.3999997122992056e-07,755341.8655607657,,,,,0.2,nu,0.1,0.6,0.2,2.3999997122992056e-07,True,,,,,,,,,,,,,
decoy_reference_mu,0,28,0.1,50056,50057,5.0,0.2,0.12,80.0,0.1,80000000.0,0.97,2048,3,3,1.8,0.001,True,593920,34579,34346,24869,17691,8014,6144,23,0.0037434895833333335,743735.6266674459,0.008260999984,0.45299869990390595,0.05782933728448276,4157608.0458203284,True,,686596.1583031777,18345,8837,8659,35841,2.3999997122992056e-07,379475.66438707005,,,,,0.1,mu_reference,0.1,0.6,0.2,2.3999997122992056e-07,True,,,,,,,,,,,,,
decoy_signal_mu,0,28,0.6,60056,60057,5.0,0.2,0.12,80.0,0.6,80000000.0,0.97,2048,3,3,1.8,0.001,True,334474,82369,79287,55380,27696,12536,6144,26,0.004231770833333333,1184043.1718914416,0.005188999984,0.45262853841709993,0.23704981553125207,15279822.748983843,True,,1083128.7607332875,37944,22763,22519,83226,2.3999997122992056e-07,2223486.210017058,,,,,0.6,mu_signal,0.1,0.6,0.2,2.3999997122992056e-07,True,0.0037434895833333335,0.004231770833333333,0.0029296875,0.00948689160967675,0.05558715525042646,0.018883546639019144,0.08857618574741652,0.003807543220847533,0.029166984851404825,False,164555.8219580452,0.0,1022810.3479593174
decoy_weak_nu,0,28,0.2,70056,70057,5.0,0.2,0.12,80.0,0.2,80000000.0,0.97,2048,3,3,1.8,0.001,True,430080,46980,46337,33268,20352,9189,6144,18,0.0029296875,968932.3476536587,0.006340999983,0.45150353773584906,0.10774042038690476,7307522.492387302,True,,908502.3845815784,23967,12100,12078,48145,2.3999997122992056e-07,755341.8655607657,,,,,0.2,nu,0.1,0.6,0.2,2.3999997122992056e-07,True,,,,,,,,,,,,,
decoy_reference_mu,0,29,0.1,50058,50059,5.0,0.2,0.12,80.0,0.1,80000000.0,0.97,2048,3,3,1.8,0.001,True,593920,34658,34434,24974,17899,8103,6144,17,0.0027669270833333335,743735.6266674459,0.008260999984,0.4527068551315716,0.05797750538793103,4168260.509223117,True,,699560.5156180453,18473,8703,8726,35902,2.3999997122992056e-07,379475.66438707005,,,,,0.1,mu_reference,0.1,0.6,0.2,2.3999997122992056e-07,True,,,,,,,,,,,,,
decoy_signal_mu,0,29,0.6,60058,60059,5.0,0.2,0.12,80.0,0.6,80000000.0,0.97,2048,3,3,1.8,0.001,True,334474,82276,79271,55493,27815,12510,6144,31,0.005045572916666667,1184043.1718914416,0.005188999984,0.4497573251842531,0.2370019792270849,15276739.303223709,True,,1067004.2729497491,37952,22690,22512,83154,2.3999997122992056e-07,2223486.210017058,,,,,0.6,mu_signal,0.1,0.6,0.2,2.3999997122992056e-07,True,0.0027669270833333335,0.005045572916666667,0.0037434895833333335,0.00948689160967675,0.05558715525042646,0.018883546639019144,0.08857618574741652,0.0048670757346700785,0.029166984851404825,False,170805.54085791652,0.0,996849.8762818285
decoy_weak_nu,0,29,0.2,70058,70059,5.0,0.2,0.12,80.0,0.2,80000000.0,0.97,2048,3,3,1.8,0.001,True,430080,46677,46010,33240,20190,9252,6144,23,0.0037434895833333335,968932.3476536587,0.006340999983,0.45824665676077264,0.10698009672619048,7255953.339118626,True,,894491.5420222942,23903,11963,11929,47795,2.3999997122992056e-07,755341.8655607657,,,,,0.2,nu,0.1,0.6,0.2,2.3999997122992056e-07,True,,,,,,,,,,,,,
